# Dataset: Baghewala Digital Twin - ML Training Feature Matrix
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: Pre-computed point-in-time correct features with multi-target labels
# Schema: WellState Canonical v1.0 (Feature Store Export)
# Point-in-Time: All features use trailing windows only (no future leakage)
# Split Strategy: By well AND by time (70% train / 15% val / 15% test)
# Feature Groups: thermal, mechanical, dynamometer, production, css_context, history, quality
# Target Models: Production Forecaster, Viscosity Corrector, Dyno Classifier, Failure Risk
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
sample_id,well_id,cycle_id,ts,cycle_day,phase,surface_temp_c,bht_estimate_c,dBHT_dt_1h,dBHT_dt_6h,viscosity_cp_physics,viscosity_cp_corrected,visc_ratio_vs_peak,thermal_viscosity_index,spm,stroke_len_in,vfd_pct,motor_current_a,motor_current_rolling_std_1h,spm_x_visc_interaction,pprl_lbs,mprl_lbs,card_area_in_lbs,card_compression_frac,fmi,downstroke_compression_index,fourier_h1,fourier_h2,fourier_h3,fourier_h4,flow_bopd,flow_bopd_lag_1h,flow_bopd_lag_6h,flow_bopd_lag_24h,flow_bopd_rolling_mean_24h,flow_bopd_rolling_std_24h,water_cut_pct,days_since_injection,cumulative_steam_volume_m3,prior_cycle_peak_bht_c,time_since_last_phase_transition_h,phase_transition_active,days_since_last_failure,failure_count_trailing_180d,well_age_days,sensor_quality_score,cross_sensor_residual,missingness_rate_1h,target_flow_bopd_1h,target_flow_bopd_6h,target_flow_bopd_24h,target_viscosity_residual,target_card_class,target_failure_7d,target_failure_30d,target_rod_floating_risk,source,label_source,split
FEAT-0001909,BGW-03,CYC-2,2025-03-21T13:00:00Z,7.1984675997725365,produce,50.99849543389556,133.9758351487022,-0.4022201513000468,6.040983704047728,174.05376133737406,213.8741034308905,0.8771314668110004,215607.56648741761,7.761469662995329,80,60.149603613284484,19.4403056845159,0.5739555201434379,40.04424891031705,11949.239933462497,3240.530530888684,79958.65593591727,0.6665430454951262,0.21603536872591228,1.3117961321441487,-5.870802929019696,2.11893301219125,-2.631681541956505,-2.7406991267090257,106.21386297784639,110.37559180869094,113.82279392890074,116.55200640781543,108.43639836475373,11.129213578579527,65.1448219161721,59.320111352603455,5298.488638372989,194.94016425945952,540.0150130924357,False,108.80882643897324,2,3284,0.819910146980436,-0.08102481631800074,0.02034546093918518,122.0205964856679,111.20519366301453,98.04893272952597,39.820342093516444,Fluid_Pound,False,False,7.8405945187222965,synthetic,ground_truth,train
FEAT-0001910,BGW-13,CYC-1,2025-03-21T14:00:00Z,20.0622459295319,produce,60.81967741680203,180.84029966830764,-8.996179508513531,35.80773100816959,48.98921582899647,50.182426203853524,0.1,60684.96037005062,6.897082888572313,120,95.40709459635744,21.802666296105848,0.784789403780924,26.840689071101526,20518.903111964293,2108.5712916154553,113826.07058586073,0.7331003226751986,0.14057141944103035,1.097142000791921,-5.776928607549293,-2.575324054601282,-7.449555358236246,0.5876352310213028,216.61888681185394,207.42175057404293,212.73637635845546,245.2762807932426,193.18185753510542,13.33979783577599,68.35019895165414,16.147162015960483,6007.672663629682,197.13674928195067,377.65988128906736,False,319.12529608034214,3,2676,0.8607768821507709,0.12259484178734972,0.04028930516498466,221.7025011897424,215.72697226052676,215.6721263595785,1.1932103748570526,Fluid_Pound,False,False,84.42134906651982,synthetic,ground_truth,test
FEAT-0001911,BGW-18,CYC-1,2025-03-21T15:00:00Z,13.315691360135297,inject,35.13531439961757,137.23867557509655,1.6008296899885923,-4.835712363450941,157.8619739552676,166.3019343579297,0.930803405493708,195550.1322342686,6.632639949636388,80,59.197154357757135,20.353202171380058,0.39252963129250995,33.5725733739752,13945.997420256072,3023.2913310033155,102412.27531129541,0.7128952693906447,0.20155275540022102,0.5944378444460544,11.33177235518259,-7.174047901956078,-0.7345871418177108,0.26776292932494367,202.36137958658765,206.42051949800106,235.77414385887926,218.97099140293633,219.7359267327846,9.01724818843852,30.374660548900497,59.25932124878992,3848.5248017403565,221.69978774564586,156.4536608700148,False,280.8317674631757,4,680,0.9168083128737561,0.023196771203600128,0.018745563170628882,202.36038003632257,227.11487292868728,208.12998854049314,8.43996040266211,Normal,False,False,16.23785995892327,synthetic,ground_truth,val
FEAT-0001912,BGW-08,CYC-3,2025-03-21T16:00:00Z,5.435894247566568,shut_in,42.83481208532075,129.82468075152883,6.113482607557654,1.9479411879443327,197.52722883903638,243.45803314928443,0.6491431171847488,244685.1179644291,6.6142608097526825,120,99.61163663298981,21.004779926220564,0.9040279892217824,34.96216539801405,13817.260305223917,3595.3004051768185,83828.73012010375,0.6663955436735503,0.23968669367845458,1.40579998114693,7.029714111351584,2.7423958457053854,-4.893043484358261,-0.9989059942792764,204.55596597515918,199.23018851594557,227.2307006986761,288.1576443703674,227.07343491611306,18.04361393413141,40.15199617173114,23.163839768951924,6056.891170880665,189.90718721800013,83.99370984584823,False,295.48673468419844,1,721,0.8186252382477837,0.23147336248781958,0.04006787193882121,218.9091101907997,197.55647426218064,145.61690658064632,45.93080431024805,Rod_Floating,False,False,4.12985984106302,synthetic,ground_truth,val
FEAT-0001913,BGW-21,CYC-3,2025-03-21T17:00:00Z,24.385681758150653,produce,54.39098200445024,137.51332424532964,-7.890269786619047,-13.708628623407815,156.58089596058272,161.99734656035145,0.25368748346387404,193963.2081322423,6.221523964599298,80,52.56004811620647,24.076346990101563,1.0111780280108467,31.440924179554596,15081.838556084787,2744.0113353547545,142580.94117015193,0.6005388577466692,0.1829340890236503,0.5178291540451232,-13.124780567362116,-2.3471300664718715,3.329993033349265,1.440258413185609,220.4099739724077,216.5225634969992,219.11358882378138,233.64848539627252,205.0024332052068,9.613126404845998,63.65203892213472,39.65177801168639,3807.1676153913772,153.5078725122655,168.45425436936978,False,199.13734307793194,1,1116,0.8658865973102194,0.13840949441500683,0.005340781370628778,251.40097869315642,199.66361551058216,160.7422962135487,5.416450599768723,Normal,False,False,17.978869995527106,synthetic,ground_truth,train
FEAT-0001914,BGW-15,CYC-3,2025-03-21T18:00:00Z,15.797165894291224,produce,54.30389362229213,196.88249730655406,2.7486809369347096,-14.492577821903842,33.63984977571615,35.09710991502511,0.25194319643032737,41671.06813098813,6.051921742000831,80,92.35750073049581,15.74311588350092,0.9073957839113542,21.276810075375124,18306.536676371437,3246.001357798201,104815.3868058819,0.7366826948814464,0.21640009051988005,0.7093366650321014,-3.954103339183195,-0.9459832019091126,3.685318109174607,5.113486256044389,154.68310260220144,149.61629637554122,171.22173954473428,181.07625776001677,167.0342768570553,10.628697911111171,43.335506309847176,50.512065043534975,5935.981356867328,208.48897037185208,48.38523963725887,False,346.39578353419364,3,2385,0.9229072481655209,-0.03882315591424945,0.02563067813266542,150.0991780582809,182.52678138141843,124.646770288936,1.457260139308957,TV_Leak,False,False,12.334158714664593,synthetic,ground_truth,train
FEAT-0001915,BGW-01,CYC-2,2025-03-21T19:00:00Z,29.345326208993225,produce,42.83278395337576,156.80260557812903,-10.555066844101786,-15.206763120534534,90.6800841274676,64.26237683263648,0.659512521403721,112329.15690744897,7.528610211725852,120,83.94022829975108,20.796153924983226,1.547249744008607,33.9339890377862,15153.740010426589,3205.393686820061,116773.50714209181,0.8941723215325506,0.21369291245467073,0.7643982913403905,-1.309443147601213,1.9348016225003208,0.5403153436436607,-1.9501792754918972,176.45163122678028,180.72003380787095,157.84606918378032,165.5596949749149,181.2706864618174,8.240369236053176,72.51726952443823,35.010457834893785,4570.78660261379,162.78838442927324,495.6887491527278,False,49.72343148028688,3,3458,0.8433061050820874,-0.14164785434566032,0.024649405714272384,169.0791808026168,168.64609296507467,100.91514944148436,-26.417707294831118,Normal,False,False,6.827251031257315,synthetic,ground_truth,train
FEAT-0001916,BGW-03,CYC-3,2025-03-21T20:00:00Z,9.168701279761224,soak,59.557523309102066,121.68661393652403,-4.378766624566301,-10.763441169663668,255.089616516106,245.22823397746157,0.6551124471037614,315990.01958159014,4.300007710494627,144,80.12830422562645,20.68442647228251,0.38723550629709735,23.828986887760564,14416.424466562587,2730.8746692268496,117002.05590551924,0.8189887824541313,0.18205831128178998,0.8699870432829804,3.220862306148296,1.1356727870114955,9.52462049664058,3.9691062305600697,273.1213959824303,289.7025367559601,238.90633422142847,283.64399782899073,255.211943873234,-3.436086285077412,55.31081091479504,25.61769834702948,5882.188236104059,187.89663680785335,47.98672342427854,False,270.09225609632574,0,3081,0.842262909490403,0.09943739076243002,0.03348760743628639,287.30281265377454,259.5017218745434,224.91458705367327,-9.86138253864442,Fluid_Pound,False,False,6.932614865979742,synthetic,ground_truth,test
FEAT-0001917,BGW-08,CYC-1,2025-03-21T21:00:00Z,14.939433256847225,produce,48.32479986670047,184.9445567567327,-6.418571288379958,-7.1208426852596265,44.38609127982426,45.290913547196084,0.5869002476019963,54982.88030777741,5.154080042395003,120,66.7208941052717,21.45908390917664,1.2522362817501198,19.54904502816623,11220.24800878638,2769.231298228205,128758.38926141731,0.881877678783125,0.18461541988188035,0.8554870550375353,15.58843492223335,-1.3680377094185676,2.349169672413447,2.461324357131111,182.9050071346237,187.97219507613036,176.34351831418118,162.31124128597259,212.08282997748552,14.794239567868141,39.217755695006105,82.62758251529353,3491.672542144072,182.22610676867637,20.683997505564314,False,236.24008186549526,4,1426,0.9078808337592329,-0.014419496648997063,0.018655394071466793,199.98082567801066,179.65332280567196,146.11342183071343,0.9048222673718271,Normal,False,False,18.338895032660723,synthetic,ground_truth,train
FEAT-0001918,BGW-04,CYC-3,2025-03-21T22:00:00Z,13.991868185397177,soak,48.091943936574566,145.41691622564005,3.4233228978705594,21.32320985851358,124.42091343648455,114.94604722886437,0.3104906248882802,154125.31254745007,4.416508550567254,80,88.99522724070664,25.792942087242412,0.47181227773024814,21.303781039460468,14405.188686686042,3322.6493035029425,114605.1401671184,0.7500953318569109,0.22150995356686284,1.3989526065539346,9.494240313960315,0.0937446243250027,-4.587198573255433,0.629798192994211,131.7152223243927,132.21329106940837,142.4601915711178,168.27540899532562,157.4946043136715,5.056068200537223,29.253990359942716,84.85061412799499,4577.645261455427,203.9145916723823,232.1604163621369,False,245.27529878862208,1,1088,0.9497179258943519,-0.0714413496173295,0.006844015595445791,126.56063118338196,122.87172422253688,134.45545678526975,-9.474866207620181,Fluid_Pound,False,False,15.171812507437481,synthetic,ground_truth,train
FEAT-0001919,BGW-16,CYC-3,2025-03-21T23:00:00Z,4.502606150544783,produce,49.215788328880386,114.11356343151182,8.322933219596298,-5.193556963473029,326.7687203150887,333.73844374185575,0.5469285712822576,404781.8791734176,4.04421141222271,80,69.53313407078554,20.035908639994712,1.559360911977972,23.412961608414925,15041.195517564676,3444.2522625566858,104394.67924969427,0.8959850152384976,0.22961681750377905,1.2961496989491768,27.36872730961547,7.750749363654167,2.990417700032819,2.265895422406625,153.92587529388615,169.65517330627918,178.68022831737937,115.08513491731557,138.70398397697147,9.1292868363034,61.314329493830066,17.610672357008934,5447.244592687708,228.20374294797466,510.05109130722917,False,49.25708485619303,4,2583,0.8144235007217236,0.028759752949212875,0.012310861089882559,147.52860579312852,152.48399276143388,156.93108981923953,6.969723426767075,Normal,False,False,3.13833165642041,synthetic,ground_truth,train
FEAT-0001920,BGW-23,CYC-2,2025-03-22T00:00:00Z,13.357343086092605,soak,63.38625770532687,151.81117240093985,5.310574002319868,8.32611665605827,103.95205728977857,111.42285677718039,0.3710955930891108,128769.69696831895,4.055468285780449,80,48.13241942975047,22.280423240084843,-0.013499055484907041,18.83331004660483,13468.231687031024,2240.0802449804705,91922.42517321711,0.6597530026831708,0.14933868299869804,0.7014265692465913,1.4981805688085224,7.210642201706515,2.918797897303973,3.5876884209151494,245.98355777021172,272.0730643850945,254.6672768498336,292.8072449676781,244.33272479961374,2.519085406132641,51.418678026246894,80.31824379915908,5444.399148672127,216.5313538811726,600.5685861657302,False,15.39752359810085,2,1254,0.9459597803507378,-0.06769462822024709,0.03442333758278534,236.1946111968554,264.7798553103267,303.0481560017062,7.47079948740182,Rod_Floating,False,False,96.01533150542623,synthetic,ground_truth,train
FEAT-0001921,BGW-10,CYC-2,2025-03-22T01:00:00Z,9.339050236206822,produce,60.889533071434,135.49497492454174,5.141260842928762,4.411165129535217,166.28592469532063,181.64417999077926,0.44531877075388004,205985.22714584722,4.09603912480858,120,56.829836946605155,28.275863126083493,1.092420558421329,20.94595109069648,15870.27022396448,4143.6757097432965,120414.41916049371,0.765797814818786,0.27624504731621974,1.4541234266331853,9.488342870698311,-8.95454856791745,2.5668822201046244,1.1802686193306882,280.5409368226267,295.7672244984489,286.7587332654859,359.43164025913615,239.29652248269812,10.057322520765556,32.711805911516265,5.886827921657776,3536.6390030066786,221.95804060481254,165.65920691302276,False,140.35968803004243,1,2253,0.8147626059543599,-0.1120960475480739,0.045735546044293085,288.4226322028297,230.53174170511838,340.53283376301397,15.358255295458633,Rod_Floating,False,False,14.075373769109326,synthetic,ground_truth,val
FEAT-0001922,BGW-12,CYC-1,2025-03-22T02:00:00Z,5.649293669641097,produce,68.83137963786422,38.53356911624222,-4.657026422879435,14.283517387099987,7480.536318051079,7398.966857021811,0.3027488712983859,9266448.591303246,6.726950103012257,80,50.94576490653765,23.9244787454148,1.4865264322993839,60.004796979746224,13546.742064170041,2811.391445840238,129791.04099081687,0.6781404332532563,0.18742609638934918,0.8622782999958607,-8.015463883055222,-0.7946300691152864,0.8017501202372587,1.789869212645156,176.74883841924884,171.34309981211058,194.5697734553354,185.67218400471847,175.53725886919656,12.034507027368875,47.248040299446615,3.8744896592764744,5460.5937989494205,220.148125327149,458.19036194715864,False,220.72717152826885,1,1145,0.9569754581105536,-0.1404507576245123,0.028697000025420655,168.57849032451116,153.06724442607808,202.20503303237865,-81.5694610292685,Normal,False,False,19.320709227643597,synthetic,ground_truth,test
FEAT-0001923,BGW-14,CYC-2,2025-03-22T03:00:00Z,9.182511937048039,produce,55.504769378407566,149.9224197560071,2.9144142320044923,-28.53143711505276,109.55827801962738,92.49451795120451,0.36443739036087913,135714.35360467323,4.44561976303562,144,74.17680452546567,20.360188473897516,1.2006877345648104,20.878660397388153,13500.342094129208,3320.766279695586,131010.41001935795,0.668613234864881,0.2213844186463724,0.7185485691923468,-5.406950447123847,-8.03443507956224,-3.9752114856159544,4.162298421018156,207.44313017960636,173.0206413368836,207.94716596503986,231.19075969060304,190.6304779281954,7.169430943547662,57.867201240548134,60.096548578482704,5036.475496443239,206.18373915013782,269.475047434052,False,188.8980500242815,4,3000,0.8683953162297682,-0.04149989132501493,0.01880442584984164,199.2957925494503,212.86225301234217,253.40789382948665,-17.063760068422866,Normal,False,False,1.1401623772046987,synthetic,ground_truth,val
FEAT-0001924,BGW-14,CYC-3,2025-03-22T04:00:00Z,7.764299046725368,produce,69.3090898718707,107.7389215520627,1.19751690041049,5.145375660484409,405.5871422428175,409.08892724257555,0.1,502417.5063247117,4.809636330796964,144,79.32432945843328,17.90051778602338,0.456070035939693,28.883481007556004,14937.629837717443,3291.780467894957,133388.4884732349,0.8806933018908316,0.21945203119299714,1.4457240367333908,-8.827897282316824,8.06372475512545,-3.2617894826787794,4.969193539837844,266.8601174357133,269.0486163327011,283.43940831052174,209.75502951482355,274.27919536246344,8.717598084947436,10.245164193203601,28.368516233161973,5908.970869106673,190.63306077695975,16.280217446838954,False,75.31666918384882,4,3005,0.9113628537506082,-0.027636918864527085,0.00653393517089439,254.32135361542038,258.24709526863137,305.79200534472864,3.5017849997580583,Normal,False,False,17.444324611260555,synthetic,ground_truth,train
FEAT-0001925,BGW-02,CYC-2,2025-03-22T05:00:00Z,22.28813239917046,shut_in,52.38108325254214,101.82015494645819,-5.877286256105535,3.444292302884918,498.9688093686176,478.00294724404813,0.8006648194522099,618093.2254176529,5.675936267212123,144,60.15607977967355,26.479441781666694,1.2384478160981822,35.262001460055664,13638.246133523344,3100.1168185978395,105179.63039545351,0.7730180162394107,0.2066744545731893,1.0718779385409967,-9.237758411966535,0.1242942725678953,-0.4803243300996958,-0.34058612505276886,188.60101706387866,205.05077673376474,207.32996058093644,199.472863429091,185.31264280876746,12.537505805531874,15.768225165520864,26.906956567660924,4749.333026607637,172.76602144087957,500.7502956424603,False,181.91239154794206,3,3328,0.8755769852385515,-0.09533400145641623,0.008416081060219,174.15657701695375,181.65557397107244,232.1999134244554,-20.96586212456947,Normal,False,False,10.741659822105849,synthetic,ground_truth,val
FEAT-0001926,BGW-23,CYC-1,2025-03-22T06:00:00Z,1.8924801695156428,produce,48.735706286705124,81.70719931607843,5.380159906217667,-1.4974832571691223,1062.440505206998,980.9065888239647,0.3312566810593217,1316088.8343075167,5.077001017533128,120,42.37094829778772,14.062494193232357,1.0750205679691478,35.378187551776,14551.67508534446,2776.3277796175457,91441.75992310158,0.6250581543291177,0.1850885186411697,1.0896934223942885,-6.676035709897795,9.03533862194424,-0.589447644223004,0.134402194201348,154.60819654134275,170.8491905833234,172.74962480148005,126.0726271801067,150.39219939970172,7.459050093175301,63.57509831236544,38.68267331248201,4380.94588015012,261.1635871305774,128.9287514595045,False,239.38437810058986,2,1369,0.8595849074457592,-0.009719149426980348,0.01902669073847182,162.81375099482676,155.18945631423824,161.73980957782004,-81.53391638303333,TV_Leak,False,False,2.1535770129092846,synthetic,ground_truth,train
FEAT-0001927,BGW-05,CYC-3,2025-03-22T07:00:00Z,18.906419689483418,produce,45.618650852725374,143.8457149454397,2.1686910834299424,16.144345174770496,130.1489937242196,126.47551750781709,0.7743654185298365,161220.92163968476,7.2667905423607895,144,79.52425668065965,22.519168652024202,0.1741606371169283,35.37967704927743,15460.794115369696,2760.8198775856235,90927.57484970003,0.7102608693890449,0.18405465850570824,1.1559898766441714,-7.2376456629813095,9.953082564607943,1.3536859696744956,-2.0159680428258984,262.4090223491845,269.60324153406117,228.95319704706515,248.98090166610515,267.17841102541007,11.885697433655775,41.88447727661403,16.984769231668807,5413.803431614324,183.71982742424916,615.1509344436831,False,335.80606378906145,0,3074,0.9649329251641418,-0.03761087514117781,0.0011343415648219835,244.94531774461691,275.27271853140934,193.68940628167923,-3.6734762164025057,Normal,False,False,12.393389886511805,synthetic,ground_truth,train
FEAT-0001928,BGW-05,CYC-1,2025-03-22T08:00:00Z,23.059178918684587,produce,48.23794308020167,135.57407850389814,-1.094113566793367,-1.812825514881399,165.89261818921176,160.1392928316876,0.40905979946596505,205498.0221695557,6.493816347173466,120,43.717585987797776,20.92629950084153,0.5828153537933936,33.19210779793333,13779.341765402156,2825.0952399057255,98579.67537178313,0.8514139247149839,0.1883396826603817,1.1252282389928667,8.55036015488798,5.143420704710826,-7.29172610438582,1.2699454916751214,271.47773983179655,269.15624757357307,284.691366886439,235.49795694591987,283.6980358805355,8.748689906980005,19.243716187256062,79.3780054773286,5405.580776839605,219.46048321678637,5.5008734033680895,True,340.9502219978781,3,3177,0.9315442805589236,-0.0012908623803015746,0.015343389852640128,278.0288347643233,304.2042708040493,274.82754597136227,-5.753325357524147,Normal,False,False,4.575807254991478,synthetic,ground_truth,test
FEAT-0001929,BGW-06,CYC-2,2025-03-22T09:00:00Z,14.940980237600222,produce,48.72824983131503,168.4724787124258,4.1061997126646315,13.183881888662368,66.68876271502353,65.2342879459542,0.38105023856192954,82610.11845169224,5.333234417771433,80,97.94040989818862,22.05543349864299,0.6867010199615062,22.399779024051515,15999.01786154925,2713.773847079166,126780.78082639811,0.6281140053712566,0.1809182564719444,1.1298866082096972,0.6386606186717719,-0.7816920502631858,-1.9159999678999722,-3.0786188579304548,107.25500414669449,118.1357880620809,96.53747453661808,132.9818312253812,121.23019102730544,13.024060285672192,28.103988144084354,9.742491391132248,5005.2530458089195,200.370371480672,518.3223633234868,False,132.21664441030703,2,1361,0.8444999026702322,0.06093738431464486,0.028790654833874427,109.35132617160697,92.2523835204754,118.620107906248,-1.4544747690693356,Normal,True,False,18.02578508493885,synthetic,ground_truth,train
FEAT-0001930,BGW-13,CYC-2,2025-03-22T10:00:00Z,28.015384420229633,soak,43.1433183333864,116.075423848061,0.7397425218770681,2.5510380087663798,306.1806329792431,292.18145070418524,0.1,379278.56700708123,5.271131793066301,120,93.2366645486212,24.575954722514854,0.3286337709222388,30.17288205260837,12860.914943110156,2072.8071902432994,139434.9064641137,0.6065680066656662,0.13818714601621995,0.5019566024461692,25.347697979396443,1.4653373706332895,2.4844664991691605,-6.983383196032332,191.93054395005842,196.10131855038583,186.4531676538695,220.9136810106716,165.92388753543057,4.573762758407764,68.58489598586623,64.54239718317616,5363.383596842624,209.3852251612406,298.6386252324546,False,221.1292123056459,0,2607,0.9060708543308188,-0.11475860846535862,0.018886590624554913,209.40681073038635,137.94670027320515,111.59318574673956,-13.999182275057876,Normal,False,True,87.12853398914875,synthetic,ground_truth,train
FEAT-0001931,BGW-09,CYC-1,2025-03-22T11:00:00Z,21.528540161859524,produce,44.093602653280115,125.56091442248842,6.005992848596229,3.710283804876889,225.55480787807082,257.9891825120513,0.881088049255591,279404.03506629285,6.734774888037494,144,89.85289658074342,17.453442873283795,1.142503377562085,36.49280323301847,13289.82936561161,3374.12689038575,121396.88661460875,0.8537239160602004,0.22494179269238332,1.1856826842328596,1.2107725804699307,5.5401347772432965,4.6224097556956325,4.587059762599525,193.28677255630177,190.08088526221312,224.94835031699228,208.05043280559786,195.62829539013396,5.931403397735079,26.461369743888877,24.449805746278784,5218.3077540308595,220.14270218871295,1.5128514435084117,True,352.6412549882391,2,2246,0.813186019358865,0.019668202855608205,0.0379693869355715,182.84938160197837,180.74662775444742,243.4616135897679,32.43437463398047,Normal,False,False,9.184354517936002,synthetic,ground_truth,train
FEAT-0001932,BGW-22,CYC-3,2025-03-22T12:00:00Z,22.6897858880311,produce,56.07546723635932,199.38701903973137,9.44011781905298,4.742678459639469,31.795684995231,32.64204929124309,0.7098793945946574,39386.625223997486,4.6826798746256415,120,62.05257757717551,16.06290173986939,2.1223417588597107,16.19893772693879,13798.573829811248,2601.810071388145,79217.65654296239,0.8044426821717847,0.17345400475920966,1.242137749445091,14.731832265736248,-0.17079402855733647,-1.499630576179001,-0.4214680794781912,198.75701145893802,188.47168372120382,184.22059205778973,144.98607696707933,203.2751304081297,23.70282062324588,70.8060337223188,50.51830031652366,4684.252990280533,216.50134802872498,714.45238077501,False,4.408969295780567,0,2940,0.9139756971856158,0.031418345464855967,0.03258485220576813,191.82650757267547,179.29250451830637,248.98134591290696,0.8463642960120907,Normal,False,False,14.324388564738271,synthetic,ground_truth,train
FEAT-0001933,BGW-15,CYC-2,2025-03-22T13:00:00Z,6.711071135785237,produce,45.11891788861847,80.7523286734526,-1.3957237622911154,-2.990567920947484,1103.6088643587786,1133.440070200873,0.31069883922346087,1367085.7772336178,5.122182765804741,120,84.69957402929096,13.412939736217067,0.9874347181523667,35.88775847887901,15508.956504131891,4390.562892963166,79142.91732263257,0.6210361713914454,0.29270419286421107,0.526933465342377,10.2121405741312,-1.1992767865402314,0.4844309778724749,0.7059498502979302,218.30159274758833,226.83752380248606,193.20792277895387,241.45534381070806,252.5896738063322,8.96635190196583,43.77556651354152,50.5173167142345,7381.4710749959895,184.2862772944181,324.53084449630273,False,179.62557118704623,3,2835,0.9580619769153236,-0.012144113470952737,0.04570591401278895,206.29236193964715,211.84287476993623,240.28309357229844,29.831205842094278,Rod_Floating,False,False,11.730709679274929,synthetic,ground_truth,train
FEAT-0001934,BGW-14,CYC-2,2025-03-22T14:00:00Z,23.541571699333133,produce,32.9961750536373,176.47691782623104,-1.4508652827090192,23.459599861600193,54.51520603506314,56.78106009804531,0.6840022203217053,67530.23215049732,5.41373501946352,120,42.75115913316302,20.236248125959104,0.6528701993749462,21.646709428009945,14448.662002576713,3313.5232928287573,104838.7643806587,0.655118402455352,0.22090155285525048,1.1244760715553082,-16.6391524991081,-3.7120416179791142,-1.308145835983666,3.624775685202878,216.4979473067468,211.5660295765083,202.60071872544935,206.46379646606044,194.31706741568414,3.9181304381373714,60.696684839275896,25.529630999171818,4176.716035895536,191.0218167305594,654.0824094942755,False,195.6872134721613,1,1798,0.9410008051037533,0.10389557564305492,0.013420247526251506,232.61997856000755,178.3284508505644,180.69519952580129,2.2658540629821715,Normal,False,False,8.171425857053606,synthetic,ground_truth,train
FEAT-0001935,BGW-07,CYC-3,2025-03-22T15:00:00Z,25.13074734641033,produce,32.48753376184271,116.60629139777498,-2.453868463050438,16.133800426356007,300.87000724952406,259.52037308582385,0.7141501188055731,372700.07607811555,5.818582771116911,120,45.378081460696336,25.114247915707672,0.7500311278973963,33.20478004752927,13313.655387023578,3021.461945564326,74266.19721725675,0.6212719014205897,0.20143079637095507,0.7646504387522902,8.60121520155559,-2.6711877434074687,-1.7092056070542427,-0.5494411950263709,206.5517669327208,195.96120798816153,193.71205075755438,162.47741966021752,191.23719199555603,2.329725443851661,79.36793157818595,69.20841095240466,2762.9287774914137,181.45633782298768,446.9534019712121,False,216.9632805005713,3,449,0.9148405030729367,0.1628683522919383,0.03498620102349374,204.42736151417932,167.22996606486578,205.37689257409545,-41.349634163700216,TV_Leak,False,False,13.62466240920809,synthetic,ground_truth,test
FEAT-0001936,BGW-20,CYC-2,2025-03-22T16:00:00Z,11.476725263773698,soak,29.026265665094236,233.44247008333178,0.08698134710414987,-0.8930292824309356,15.611618525237251,17.195337939787194,0.5407512581400855,19338.755182842022,4.762127289410422,80,69.6727691488518,16.244873941089793,-0.11546005920468017,13.086399196183937,14239.078232434154,3313.6146700512827,91381.56418649659,0.6208402139296068,0.2209076446700855,1.1282706096950232,-1.3369017426016767,-11.013533518199816,-3.2672658855610592,-0.9944155024858837,200.44584192844954,206.1439386481185,181.6188570146218,203.12149633170347,184.79646882273445,12.600576927632002,75.59467982252833,21.896056312066154,5431.209000397235,231.72704966360726,222.78139042658506,False,150.26981266863902,0,461,0.9660347257406326,0.09718839235846921,0.047193949569361265,208.17832952569796,210.99371157017177,214.9758901492386,1.5837194145499431,Normal,False,False,8.36293300761124,synthetic,ground_truth,val
FEAT-0001937,BGW-02,CYC-1,2025-03-22T17:00:00Z,7.187528972956166,shut_in,35.825057552425946,161.66464299130627,6.754973551345254,2.564766149003103,79.62290220196925,105.51305861051414,0.5347109100726163,98632.17001760905,4.628931999121204,120,75.2059214922295,11.7330571933083,0.1683480626313516,20.262232221729104,14595.801425832846,2461.541050318855,90296.39797013163,0.8700265569012771,0.16410273668792366,0.7649173665499017,5.033941645733991,2.887198401797651,-2.9727072701963024,-1.1436692249727343,249.86741475949603,250.19197064695678,223.1451122388434,235.17538696710048,264.65730165387464,9.494640840382548,35.520290786153936,9.079558563338345,3895.6052229554866,242.74626488752878,567.475643379176,False,134.13059063762756,0,3223,0.8621682781426852,0.03237607928786767,0.02506641214391658,243.7199116152467,210.38705995638074,295.8552791279143,25.890156408544883,Gas_Interference,False,False,4.70141555211105,synthetic,ground_truth,train
FEAT-0001938,BGW-07,CYC-2,2025-03-22T18:00:00Z,12.166469696904883,inject,38.0006514769011,121.16063716643652,-5.304703285992526,7.214840286781223,259.43518549764326,234.46669449894364,0.49746536345630077,321373.05494901544,7.959840330065633,120,86.01704270265273,16.026554086182237,1.300716586743959,44.24482743371038,17337.27313912261,3997.486139113092,101193.03077922708,0.8260862499991593,0.2664990759408728,0.595915758228549,2.8671572526825595,-4.3489583440998585,0.47419981241168735,1.3194666621257845,186.1381184178776,185.20530116455868,194.9440944000467,227.31320306383202,199.8997000995103,11.719853872160336,29.36390812936789,10.14623006900182,4910.352277213933,210.16888192705994,640.2498810580886,False,172.78185304046397,2,1235,0.895232731797157,0.14281053449645734,0.02349579383034722,189.29262213195224,194.99208293178788,244.27767244069585,-24.96849099869962,Normal,False,False,14.153623276785526,synthetic,ground_truth,train
