# Dataset: Baghewala Digital Twin - Anomaly Detection Labels
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: 500 labeled windows (300 anomalies + 200 normal) for sensor health detection
# Schema: WellState Canonical v1.0 (Anomaly Domain)
# Anomaly Types: 6 sensor fault types + normal baseline
# Rule Categories: 15 physical plausibility + 6 cross-sensor consistency checks
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
anomaly_id,well_id,ts_start,ts_end,duration_minutes,anomaly_type,affected_sensor,anomaly_score,is_anomaly,rule_triggered,description,label_source
ANM-00279,BGW-05,2025-10-07T00:00:00Z,2025-10-07T00:48:00Z,20.933305373075843,rate_of_change_violation,flow_rate,0.7117567001537527,True,Rule-13,Detected rate_of_change_violation on flow_rate,ground_truth
ANM-00280,BGW-13,2025-10-08T00:00:00Z,2025-10-08T00:16:00Z,12.90242325252127,sensor_stuck_at,pressure_out,0.6962494198984386,True,Rule-13,Detected sensor_stuck_at on pressure_out,ground_truth
ANM-00281,BGW-16,2025-10-09T00:00:00Z,2025-10-09T00:16:00Z,16.129536861714335,cross_sensor_mismatch,rod_load,0.9500597699906046,True,Rule-14,Detected cross_sensor_mismatch on rod_load,ground_truth
ANM-00282,BGW-01,2025-10-10T00:00:00Z,2025-10-10T00:32:00Z,7.4687503282466565,physical_impossibility,pressure_out,0.9262136857564088,True,Rule-6,Detected physical_impossibility on pressure_out,ground_truth
ANM-00283,BGW-06,2025-10-11T00:00:00Z,2025-10-11T00:33:00Z,47.19491575596155,sensor_bias_drift,motor_current,0.7144575542990409,True,Rule-4,Detected sensor_bias_drift on motor_current,ground_truth
ANM-00284,BGW-05,2025-10-12T00:00:00Z,2025-10-12T00:23:00Z,32.49062910964139,physical_impossibility,temp_1,0.6754910159674353,True,Rule-7,Detected physical_impossibility on temp_1,ground_truth
ANM-00285,BGW-20,2025-10-13T00:00:00Z,2025-10-13T00:10:00Z,39.73374079933773,sensor_stuck_at,flow_rate,0.8787774730126816,True,Rule-7,Detected sensor_stuck_at on flow_rate,ground_truth
ANM-00286,BGW-02,2025-10-14T00:00:00Z,2025-10-14T00:35:00Z,53.27636148630518,none,temp_1,0.19755009008030638,False,,Normal window,ground_truth
ANM-00287,BGW-17,2025-10-15T00:00:00Z,2025-10-15T00:25:00Z,17.830178891754272,cross_sensor_mismatch,temp_1,0.7377005711878257,True,Rule-17,Detected cross_sensor_mismatch on temp_1,ground_truth
ANM-00288,BGW-14,2025-10-16T00:00:00Z,2025-10-16T00:15:00Z,54.17339207488312,sensor_stuck_at,temp_2,0.9473070962690998,True,Rule-7,Detected sensor_stuck_at on temp_2,ground_truth
ANM-00289,BGW-04,2025-10-17T00:00:00Z,2025-10-17T00:38:00Z,14.9571173053779,physical_impossibility,pressure_in,0.6720214601056194,True,Rule-17,Detected physical_impossibility on pressure_in,ground_truth
ANM-00290,BGW-05,2025-10-18T00:00:00Z,2025-10-18T00:38:00Z,23.107443455908953,none,motor_current,0.2426388911502496,False,,Normal window,ground_truth
ANM-00291,BGW-04,2025-10-19T00:00:00Z,2025-10-19T00:48:00Z,29.167423728634997,cross_sensor_mismatch,rod_load,0.942870030740631,True,Rule-2,Detected cross_sensor_mismatch on rod_load,ground_truth
ANM-00292,BGW-06,2025-10-20T00:00:00Z,2025-10-20T00:58:00Z,25.39217228798589,sensor_stuck_at,temp_1,0.9891978261555869,True,Rule-6,Detected sensor_stuck_at on temp_1,ground_truth
ANM-00293,BGW-23,2025-10-21T00:00:00Z,2025-10-21T00:44:00Z,34.5167070520296,none,temp_1,0.28491885456304533,False,,Normal window,ground_truth
ANM-00294,BGW-12,2025-10-22T00:00:00Z,2025-10-22T00:26:00Z,13.643026127250899,none,pressure_in,0.2520279674841489,False,,Normal window,ground_truth
ANM-00295,BGW-13,2025-10-23T00:00:00Z,2025-10-23T00:31:00Z,14.541988899323353,physical_impossibility,pressure_in,0.6377777952473996,True,Rule-13,Detected physical_impossibility on pressure_in,ground_truth
ANM-00296,BGW-15,2025-10-24T00:00:00Z,2025-10-24T00:17:00Z,34.74878044972018,none,temp_1,0.2661781744971199,False,,Normal window,ground_truth
ANM-00297,BGW-07,2025-10-25T00:00:00Z,2025-10-25T00:23:00Z,37.289434306739665,sensor_bias_drift,pressure_out,0.6714396565706879,True,Rule-4,Detected sensor_bias_drift on pressure_out,ground_truth
ANM-00298,BGW-11,2025-10-26T00:00:00Z,2025-10-26T00:59:00Z,53.306832635910865,physical_impossibility,temp_1,0.9970437891230794,True,Rule-15,Detected physical_impossibility on temp_1,ground_truth
ANM-00299,BGW-19,2025-10-27T00:00:00Z,2025-10-27T00:17:00Z,6.849233602170891,rate_of_change_violation,temp_1,0.6631088659506152,True,Rule-17,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00300,BGW-17,2025-10-28T00:00:00Z,2025-10-28T00:56:00Z,8.280816026461572,sensor_dropout,pressure_out,0.8252194357733109,True,Rule-3,Detected sensor_dropout on pressure_out,ground_truth
ANM-00301,BGW-05,2025-10-29T00:00:00Z,2025-10-29T00:06:00Z,19.77935253470934,none,motor_current,0.26297222584412483,False,,Normal window,ground_truth
ANM-00302,BGW-12,2025-10-30T00:00:00Z,2025-10-30T00:54:00Z,5.707238575560831,sensor_dropout,temp_1,0.9476679684033984,True,Rule-14,Detected sensor_dropout on temp_1,ground_truth
ANM-00303,BGW-04,2025-10-31T00:00:00Z,2025-10-31T00:52:00Z,28.585692940847593,none,temp_1,0.2796298670111637,False,,Normal window,ground_truth
ANM-00304,BGW-20,2025-11-01T00:00:00Z,2025-11-01T00:45:00Z,55.82314716883817,none,temp_1,0.11612326992672149,False,,Normal window,ground_truth
ANM-00305,BGW-06,2025-11-02T00:00:00Z,2025-11-02T00:10:00Z,44.07416978925453,rate_of_change_violation,motor_current,0.7056214736347757,True,Rule-2,Detected rate_of_change_violation on motor_current,ground_truth
ANM-00306,BGW-09,2025-11-03T00:00:00Z,2025-11-03T00:49:00Z,43.7948388462408,none,flow_rate,0.22117336528409975,False,,Normal window,ground_truth
ANM-00307,BGW-01,2025-11-04T00:00:00Z,2025-11-04T00:37:00Z,35.086631041164125,none,pressure_out,0.15403959352212993,False,,Normal window,ground_truth
ANM-00308,BGW-14,2025-11-05T00:00:00Z,2025-11-05T00:10:00Z,58.59535443579802,sensor_bias_drift,flow_rate,0.873223337268991,True,Rule-18,Detected sensor_bias_drift on flow_rate,ground_truth
ANM-00309,BGW-15,2025-11-06T00:00:00Z,2025-11-06T00:22:00Z,23.312776101827573,cross_sensor_mismatch,pressure_in,0.860066080663012,True,Rule-5,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00310,BGW-22,2025-11-07T00:00:00Z,2025-11-07T00:15:00Z,29.530687076372864,none,temp_1,0.22196997177457575,False,,Normal window,ground_truth
ANM-00311,BGW-13,2025-11-08T00:00:00Z,2025-11-08T00:51:00Z,8.846951702404505,none,motor_current,0.10013841618885388,False,,Normal window,ground_truth
ANM-00312,BGW-10,2025-11-09T00:00:00Z,2025-11-09T00:52:00Z,27.101489062272055,sensor_bias_drift,pressure_out,0.8754954789002746,True,Rule-12,Detected sensor_bias_drift on pressure_out,ground_truth
ANM-00313,BGW-10,2025-11-10T00:00:00Z,2025-11-10T00:42:00Z,42.71446018780227,sensor_bias_drift,temp_1,0.9932429057665977,True,Rule-20,Detected sensor_bias_drift on temp_1,ground_truth
ANM-00314,BGW-10,2025-11-11T00:00:00Z,2025-11-11T00:31:00Z,38.08721142009522,rate_of_change_violation,flow_rate,0.8576125462575628,True,Rule-17,Detected rate_of_change_violation on flow_rate,ground_truth
ANM-00315,BGW-20,2025-11-12T00:00:00Z,2025-11-12T00:48:00Z,11.182713203407118,sensor_stuck_at,temp_2,0.8287082084479139,True,Rule-7,Detected sensor_stuck_at on temp_2,ground_truth
ANM-00316,BGW-23,2025-11-13T00:00:00Z,2025-11-13T00:34:00Z,26.717964240570186,rate_of_change_violation,rod_load,0.6617265882771541,True,Rule-3,Detected rate_of_change_violation on rod_load,ground_truth
ANM-00317,BGW-23,2025-11-14T00:00:00Z,2025-11-14T00:58:00Z,56.85417402146172,none,flow_rate,0.38428221978752386,False,,Normal window,ground_truth
ANM-00318,BGW-09,2025-11-15T00:00:00Z,2025-11-15T00:27:00Z,10.221275590507204,none,flow_rate,0.24217919801760673,False,,Normal window,ground_truth
ANM-00319,BGW-22,2025-11-16T00:00:00Z,2025-11-16T00:40:00Z,39.57269900901235,none,motor_current,0.34361161138871865,False,,Normal window,ground_truth
ANM-00320,BGW-01,2025-11-17T00:00:00Z,2025-11-17T00:43:00Z,47.87389328697467,sensor_dropout,flow_rate,0.6441649143466596,True,Rule-13,Detected sensor_dropout on flow_rate,ground_truth
ANM-00321,BGW-21,2025-11-18T00:00:00Z,2025-11-18T00:14:00Z,43.20740307142845,rate_of_change_violation,motor_current,0.6088800354154622,True,Rule-5,Detected rate_of_change_violation on motor_current,ground_truth
ANM-00322,BGW-02,2025-11-19T00:00:00Z,2025-11-19T00:17:00Z,43.63910858886496,none,rod_load,0.3832458256501049,False,,Normal window,ground_truth
ANM-00323,BGW-01,2025-11-20T00:00:00Z,2025-11-20T00:41:00Z,39.12333433789004,rate_of_change_violation,temp_2,0.6539400801709642,True,Rule-1,Detected rate_of_change_violation on temp_2,ground_truth
ANM-00324,BGW-04,2025-11-21T00:00:00Z,2025-11-21T00:39:00Z,41.56533107930244,none,rod_load,0.3822183123758053,False,,Normal window,ground_truth
ANM-00325,BGW-09,2025-11-22T00:00:00Z,2025-11-22T00:47:00Z,59.166219198348905,cross_sensor_mismatch,temp_1,0.6088759825693364,True,Rule-14,Detected cross_sensor_mismatch on temp_1,ground_truth
ANM-00326,BGW-15,2025-11-23T00:00:00Z,2025-11-23T00:14:00Z,14.514677572179068,sensor_stuck_at,temp_2,0.7278918235141643,True,Rule-14,Detected sensor_stuck_at on temp_2,ground_truth
ANM-00327,BGW-08,2025-11-24T00:00:00Z,2025-11-24T00:59:00Z,59.97678163854309,rate_of_change_violation,temp_1,0.9020156924883671,True,Rule-2,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00328,BGW-09,2025-11-25T00:00:00Z,2025-11-25T00:20:00Z,40.91584925281247,sensor_dropout,rod_load,0.7201727651950826,True,Rule-3,Detected sensor_dropout on rod_load,ground_truth
ANM-00329,BGW-07,2025-11-26T00:00:00Z,2025-11-26T00:49:00Z,8.403305855709402,none,motor_current,0.3795111163930769,False,,Normal window,ground_truth
ANM-00330,BGW-02,2025-11-27T00:00:00Z,2025-11-27T00:28:00Z,23.97590972211093,cross_sensor_mismatch,pressure_out,0.6175975868622893,True,Rule-9,Detected cross_sensor_mismatch on pressure_out,ground_truth
ANM-00331,BGW-05,2025-11-28T00:00:00Z,2025-11-28T00:26:00Z,52.40324950469305,rate_of_change_violation,temp_1,0.9751055968363398,True,Rule-3,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00332,BGW-13,2025-11-29T00:00:00Z,2025-11-29T00:42:00Z,30.5132690509784,none,motor_current,0.27967702733837707,False,,Normal window,ground_truth
ANM-00333,BGW-13,2025-11-30T00:00:00Z,2025-11-30T00:18:00Z,30.29418829666044,physical_impossibility,temp_1,0.9479800935555933,True,Rule-18,Detected physical_impossibility on temp_1,ground_truth
ANM-00334,BGW-04,2025-12-01T00:00:00Z,2025-12-01T00:26:00Z,9.121097260097404,cross_sensor_mismatch,rod_load,0.7105543877610415,True,Rule-5,Detected cross_sensor_mismatch on rod_load,ground_truth
ANM-00335,BGW-01,2025-12-02T00:00:00Z,2025-12-02T00:05:00Z,16.890971928661703,none,pressure_out,0.12039178250912207,False,,Normal window,ground_truth
ANM-00336,BGW-21,2025-12-03T00:00:00Z,2025-12-03T00:49:00Z,28.715692843741,sensor_stuck_at,temp_2,0.6727036825306546,True,Rule-4,Detected sensor_stuck_at on temp_2,ground_truth
ANM-00337,BGW-02,2025-12-04T00:00:00Z,2025-12-04T00:52:00Z,25.025810015342998,none,rod_load,0.33018615040303223,False,,Normal window,ground_truth
ANM-00338,BGW-06,2025-12-05T00:00:00Z,2025-12-05T00:40:00Z,48.68738032546722,rate_of_change_violation,pressure_out,0.9043133164873748,True,Rule-13,Detected rate_of_change_violation on pressure_out,ground_truth
ANM-00339,BGW-12,2025-12-06T00:00:00Z,2025-12-06T00:09:00Z,23.693920764662572,physical_impossibility,flow_rate,0.6752360609196122,True,Rule-19,Detected physical_impossibility on flow_rate,ground_truth
ANM-00340,BGW-22,2025-12-07T00:00:00Z,2025-12-07T00:23:00Z,42.17447954682524,rate_of_change_violation,temp_1,0.6250497767373361,True,Rule-1,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00341,BGW-18,2025-12-08T00:00:00Z,2025-12-08T00:57:00Z,49.351902164166596,sensor_stuck_at,pressure_in,0.6519475371593026,True,Rule-16,Detected sensor_stuck_at on pressure_in,ground_truth
ANM-00342,BGW-09,2025-12-09T00:00:00Z,2025-12-09T00:37:00Z,9.289424667838116,sensor_dropout,flow_rate,0.7712575250317091,True,Rule-2,Detected sensor_dropout on flow_rate,ground_truth
ANM-00343,BGW-09,2025-12-10T00:00:00Z,2025-12-10T00:54:00Z,51.36860294416447,sensor_bias_drift,temp_1,0.9671710717137114,True,Rule-8,Detected sensor_bias_drift on temp_1,ground_truth
ANM-00344,BGW-18,2025-12-11T00:00:00Z,2025-12-11T00:34:00Z,11.116378972925148,sensor_bias_drift,motor_current,0.9372030145637958,True,Rule-14,Detected sensor_bias_drift on motor_current,ground_truth
ANM-00345,BGW-04,2025-12-12T00:00:00Z,2025-12-12T00:09:00Z,40.506718744763134,rate_of_change_violation,temp_1,0.6172177596031965,True,Rule-20,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00346,BGW-02,2025-12-13T00:00:00Z,2025-12-13T00:10:00Z,29.338855387022456,none,rod_load,0.27032801474869705,False,,Normal window,ground_truth
ANM-00347,BGW-17,2025-12-14T00:00:00Z,2025-12-14T00:51:00Z,8.638789982372188,physical_impossibility,temp_1,0.8449655699719301,True,Rule-6,Detected physical_impossibility on temp_1,ground_truth
ANM-00348,BGW-18,2025-12-15T00:00:00Z,2025-12-15T00:20:00Z,28.436150074859874,physical_impossibility,temp_2,0.649122531719523,True,Rule-10,Detected physical_impossibility on temp_2,ground_truth
ANM-00349,BGW-15,2025-12-16T00:00:00Z,2025-12-16T00:09:00Z,21.231064135677208,none,rod_load,0.3199732703594228,False,,Normal window,ground_truth
ANM-00350,BGW-04,2025-12-17T00:00:00Z,2025-12-17T00:59:00Z,39.05617091873554,sensor_stuck_at,pressure_out,0.9430742287912403,True,Rule-9,Detected sensor_stuck_at on pressure_out,ground_truth
ANM-00351,BGW-09,2025-12-18T00:00:00Z,2025-12-18T00:36:00Z,12.125020287448612,none,flow_rate,0.329405671184009,False,,Normal window,ground_truth
ANM-00352,BGW-02,2025-12-19T00:00:00Z,2025-12-19T00:48:00Z,55.97729043363328,cross_sensor_mismatch,pressure_out,0.9341464013707301,True,Rule-11,Detected cross_sensor_mismatch on pressure_out,ground_truth
ANM-00353,BGW-10,2025-12-20T00:00:00Z,2025-12-20T00:45:00Z,8.456861507969386,sensor_bias_drift,temp_2,0.6575091935933637,True,Rule-10,Detected sensor_bias_drift on temp_2,ground_truth
ANM-00354,BGW-06,2025-12-21T00:00:00Z,2025-12-21T00:33:00Z,21.54842379232825,none,pressure_out,0.3018700681277783,False,,Normal window,ground_truth
ANM-00355,BGW-06,2025-12-22T00:00:00Z,2025-12-22T00:50:00Z,10.905336412682672,none,temp_1,0.25030357250917246,False,,Normal window,ground_truth
ANM-00356,BGW-11,2025-12-23T00:00:00Z,2025-12-23T00:33:00Z,15.475101822267934,rate_of_change_violation,rod_load,0.6291515208417893,True,Rule-10,Detected rate_of_change_violation on rod_load,ground_truth
ANM-00357,BGW-07,2025-12-24T00:00:00Z,2025-12-24T00:59:00Z,11.270792130181299,physical_impossibility,pressure_out,0.7611666262553465,True,Rule-10,Detected physical_impossibility on pressure_out,ground_truth
ANM-00358,BGW-02,2025-12-25T00:00:00Z,2025-12-25T00:19:00Z,21.260861971418823,none,flow_rate,0.15172181741551952,False,,Normal window,ground_truth
ANM-00359,BGW-12,2025-12-26T00:00:00Z,2025-12-26T00:07:00Z,51.26630719841675,sensor_stuck_at,temp_1,0.7178359272351805,True,Rule-10,Detected sensor_stuck_at on temp_1,ground_truth
ANM-00360,BGW-13,2025-12-27T00:00:00Z,2025-12-27T00:27:00Z,38.52340700020473,none,pressure_out,0.2508000551496845,False,,Normal window,ground_truth
ANM-00361,BGW-14,2025-12-28T00:00:00Z,2025-12-28T00:42:00Z,19.027088906738186,cross_sensor_mismatch,pressure_out,0.7005470127892679,True,Rule-11,Detected cross_sensor_mismatch on pressure_out,ground_truth
ANM-00362,BGW-02,2025-12-29T00:00:00Z,2025-12-29T00:11:00Z,13.71794612680912,cross_sensor_mismatch,flow_rate,0.6025010500830847,True,Rule-4,Detected cross_sensor_mismatch on flow_rate,ground_truth
ANM-00363,BGW-05,2025-12-30T00:00:00Z,2025-12-30T00:55:00Z,7.416407525667598,none,pressure_out,0.29804017947319716,False,,Normal window,ground_truth
ANM-00364,BGW-17,2025-12-31T00:00:00Z,2025-12-31T00:14:00Z,32.69120971030676,none,motor_current,0.119438368175637,False,,Normal window,ground_truth
ANM-00365,BGW-10,2026-01-01T00:00:00Z,2026-01-01T00:07:00Z,58.898847416137706,none,pressure_out,0.34552491350523923,False,,Normal window,ground_truth
ANM-00366,BGW-05,2026-01-02T00:00:00Z,2026-01-02T00:28:00Z,14.934824038628605,rate_of_change_violation,pressure_out,0.623081182876054,True,Rule-2,Detected rate_of_change_violation on pressure_out,ground_truth
ANM-00367,BGW-12,2026-01-03T00:00:00Z,2026-01-03T00:12:00Z,5.34082603523604,sensor_stuck_at,temp_2,0.8637367434265595,True,Rule-19,Detected sensor_stuck_at on temp_2,ground_truth
ANM-00368,BGW-12,2026-01-04T00:00:00Z,2026-01-04T00:41:00Z,41.796966850559144,none,flow_rate,0.3062387045993705,False,,Normal window,ground_truth
ANM-00369,BGW-15,2026-01-05T00:00:00Z,2026-01-05T00:38:00Z,23.425624600235633,sensor_stuck_at,temp_1,0.7851375334833749,True,Rule-8,Detected sensor_stuck_at on temp_1,ground_truth
ANM-00370,BGW-04,2026-01-06T00:00:00Z,2026-01-06T00:40:00Z,16.10639390332193,sensor_stuck_at,rod_load,0.9695316229618394,True,Rule-20,Detected sensor_stuck_at on rod_load,ground_truth
ANM-00371,BGW-19,2026-01-07T00:00:00Z,2026-01-07T00:44:00Z,20.65833852768889,none,temp_1,0.1340820572719188,False,,Normal window,ground_truth
ANM-00372,BGW-17,2026-01-08T00:00:00Z,2026-01-08T00:06:00Z,37.77031070333335,physical_impossibility,temp_1,0.7304721162434004,True,Rule-1,Detected physical_impossibility on temp_1,ground_truth
ANM-00373,BGW-06,2026-01-09T00:00:00Z,2026-01-09T00:18:00Z,43.17394477885906,none,motor_current,0.39444104678963954,False,,Normal window,ground_truth
ANM-00374,BGW-13,2026-01-10T00:00:00Z,2026-01-10T00:16:00Z,27.84499241795708,physical_impossibility,motor_current,0.8469898758795633,True,Rule-16,Detected physical_impossibility on motor_current,ground_truth
ANM-00375,BGW-17,2026-01-11T00:00:00Z,2026-01-11T00:42:00Z,33.24162245212936,none,pressure_in,0.37339888833312895,False,,Normal window,ground_truth
ANM-00376,BGW-20,2026-01-12T00:00:00Z,2026-01-12T00:27:00Z,7.815500334230652,none,flow_rate,0.27947268056546715,False,,Normal window,ground_truth
ANM-00377,BGW-15,2026-01-13T00:00:00Z,2026-01-13T00:41:00Z,40.782549407147684,none,temp_2,0.16044866836654154,False,,Normal window,ground_truth
ANM-00378,BGW-13,2026-01-14T00:00:00Z,2026-01-14T00:51:00Z,54.921152113231095,none,temp_2,0.35644004709889565,False,,Normal window,ground_truth
ANM-00379,BGW-04,2026-01-15T00:00:00Z,2026-01-15T00:14:00Z,19.841321863603234,physical_impossibility,rod_load,0.8248204434124133,True,Rule-7,Detected physical_impossibility on rod_load,ground_truth
ANM-00380,BGW-04,2026-01-16T00:00:00Z,2026-01-16T00:54:00Z,7.208448680450809,none,temp_1,0.38847074725182673,False,,Normal window,ground_truth
ANM-00381,BGW-20,2026-01-17T00:00:00Z,2026-01-17T00:09:00Z,56.869544656678976,none,temp_2,0.36654710647159894,False,,Normal window,ground_truth
ANM-00382,BGW-13,2026-01-18T00:00:00Z,2026-01-18T00:20:00Z,12.115432515639663,sensor_bias_drift,temp_1,0.6766820553947904,True,Rule-12,Detected sensor_bias_drift on temp_1,ground_truth
ANM-00383,BGW-04,2026-01-19T00:00:00Z,2026-01-19T00:26:00Z,44.96352794606549,none,flow_rate,0.12968990060899535,False,,Normal window,ground_truth
ANM-00384,BGW-12,2026-01-20T00:00:00Z,2026-01-20T00:49:00Z,56.220760960315154,physical_impossibility,rod_load,0.9938531623335604,True,Rule-14,Detected physical_impossibility on rod_load,ground_truth
ANM-00385,BGW-01,2026-01-21T00:00:00Z,2026-01-21T00:52:00Z,13.230558020212634,none,rod_load,0.10756490314767418,False,,Normal window,ground_truth
ANM-00386,BGW-18,2026-01-22T00:00:00Z,2026-01-22T00:37:00Z,5.483223794625492,none,pressure_out,0.3730113781876797,False,,Normal window,ground_truth
ANM-00387,BGW-12,2026-01-23T00:00:00Z,2026-01-23T00:25:00Z,10.634685232543209,rate_of_change_violation,temp_1,0.7669542123412261,True,Rule-9,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00388,BGW-18,2026-01-24T00:00:00Z,2026-01-24T00:25:00Z,16.934347909540868,none,temp_1,0.3313552600936963,False,,Normal window,ground_truth
ANM-00389,BGW-23,2026-01-25T00:00:00Z,2026-01-25T00:49:00Z,54.50411228436619,none,temp_2,0.19600898386821422,False,,Normal window,ground_truth
ANM-00390,BGW-01,2026-01-26T00:00:00Z,2026-01-26T00:24:00Z,41.1088767312699,sensor_bias_drift,motor_current,0.9493383920883869,True,Rule-8,Detected sensor_bias_drift on motor_current,ground_truth
ANM-00391,BGW-01,2026-01-27T00:00:00Z,2026-01-27T00:57:00Z,43.54065262621185,none,rod_load,0.3765226369662098,False,,Normal window,ground_truth
ANM-00392,BGW-16,2026-01-28T00:00:00Z,2026-01-28T00:32:00Z,6.8035460963151975,sensor_stuck_at,flow_rate,0.9948607653965658,True,Rule-16,Detected sensor_stuck_at on flow_rate,ground_truth
ANM-00393,BGW-02,2026-01-29T00:00:00Z,2026-01-29T00:53:00Z,33.007865523760685,sensor_dropout,pressure_out,0.6392387118258117,True,Rule-14,Detected sensor_dropout on pressure_out,ground_truth
ANM-00394,BGW-08,2026-01-30T00:00:00Z,2026-01-30T00:29:00Z,44.82760719915524,none,pressure_out,0.30335684765839566,False,,Normal window,ground_truth
ANM-00395,BGW-06,2026-01-31T00:00:00Z,2026-01-31T00:25:00Z,6.020294594065159,sensor_dropout,temp_2,0.7451749807638473,True,Rule-17,Detected sensor_dropout on temp_2,ground_truth
ANM-00396,BGW-21,2026-02-01T00:00:00Z,2026-02-01T00:24:00Z,23.320966217650312,sensor_dropout,rod_load,0.8978178581534957,True,Rule-4,Detected sensor_dropout on rod_load,ground_truth
ANM-00397,BGW-18,2026-02-02T00:00:00Z,2026-02-02T00:13:00Z,35.41744522673764,physical_impossibility,flow_rate,0.7799057416296568,True,Rule-12,Detected physical_impossibility on flow_rate,ground_truth
ANM-00398,BGW-13,2026-02-03T00:00:00Z,2026-02-03T00:47:00Z,32.42975111433499,cross_sensor_mismatch,pressure_in,0.9995907610270123,True,Rule-5,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00399,BGW-05,2026-02-04T00:00:00Z,2026-02-04T00:31:00Z,39.88527767451225,sensor_dropout,pressure_out,0.6471432774235742,True,Rule-17,Detected sensor_dropout on pressure_out,ground_truth
ANM-00400,BGW-19,2026-02-05T00:00:00Z,2026-02-05T00:48:00Z,47.97480605392686,sensor_stuck_at,flow_rate,0.7863715153437447,True,Rule-8,Detected sensor_stuck_at on flow_rate,ground_truth
ANM-00401,BGW-02,2026-02-06T00:00:00Z,2026-02-06T00:59:00Z,54.8547677099493,none,pressure_in,0.2896935220137649,False,,Normal window,ground_truth
ANM-00402,BGW-17,2026-02-07T00:00:00Z,2026-02-07T00:35:00Z,41.790419120017866,none,temp_2,0.15938374391368207,False,,Normal window,ground_truth
ANM-00403,BGW-13,2026-02-08T00:00:00Z,2026-02-08T00:15:00Z,29.343499169734688,none,rod_load,0.19556162325968873,False,,Normal window,ground_truth
ANM-00404,BGW-18,2026-02-09T00:00:00Z,2026-02-09T00:57:00Z,48.65268443974477,none,pressure_out,0.3811364705008723,False,,Normal window,ground_truth
ANM-00405,BGW-14,2026-02-10T00:00:00Z,2026-02-10T00:55:00Z,54.739714095984695,cross_sensor_mismatch,rod_load,0.7787303395522792,True,Rule-15,Detected cross_sensor_mismatch on rod_load,ground_truth
ANM-00406,BGW-22,2026-02-11T00:00:00Z,2026-02-11T00:07:00Z,57.071093839036465,cross_sensor_mismatch,pressure_in,0.7362081323384652,True,Rule-8,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00407,BGW-01,2026-02-12T00:00:00Z,2026-02-12T00:58:00Z,26.785962049859283,none,temp_1,0.2043934846845614,False,,Normal window,ground_truth
ANM-00408,BGW-08,2026-02-13T00:00:00Z,2026-02-13T00:50:00Z,49.846130386609325,none,pressure_in,0.11453500958055808,False,,Normal window,ground_truth
ANM-00409,BGW-18,2026-02-14T00:00:00Z,2026-02-14T00:55:00Z,35.178281465961156,cross_sensor_mismatch,motor_current,0.7579656426176399,True,Rule-14,Detected cross_sensor_mismatch on motor_current,ground_truth
ANM-00410,BGW-23,2026-02-15T00:00:00Z,2026-02-15T00:57:00Z,43.120967795938135,none,temp_1,0.39059293050014654,False,,Normal window,ground_truth
ANM-00411,BGW-06,2026-02-16T00:00:00Z,2026-02-16T00:38:00Z,26.868113230931066,cross_sensor_mismatch,temp_1,0.9856902412601537,True,Rule-12,Detected cross_sensor_mismatch on temp_1,ground_truth
ANM-00412,BGW-04,2026-02-17T00:00:00Z,2026-02-17T00:58:00Z,25.268440822463873,none,flow_rate,0.3896403551072892,False,,Normal window,ground_truth
ANM-00413,BGW-07,2026-02-18T00:00:00Z,2026-02-18T00:19:00Z,28.56607345348826,sensor_stuck_at,flow_rate,0.9446902869134004,True,Rule-19,Detected sensor_stuck_at on flow_rate,ground_truth
ANM-00414,BGW-17,2026-02-19T00:00:00Z,2026-02-19T00:22:00Z,35.730262133583764,cross_sensor_mismatch,pressure_in,0.9171706265565875,True,Rule-16,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00415,BGW-21,2026-02-20T00:00:00Z,2026-02-20T00:20:00Z,13.426069089056083,rate_of_change_violation,temp_1,0.9791857800531479,True,Rule-17,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00416,BGW-02,2026-02-21T00:00:00Z,2026-02-21T00:25:00Z,35.857360227907336,sensor_bias_drift,rod_load,0.6722766972721371,True,Rule-9,Detected sensor_bias_drift on rod_load,ground_truth
ANM-00417,BGW-15,2026-02-22T00:00:00Z,2026-02-22T00:48:00Z,31.25823635327023,none,motor_current,0.24111619380595284,False,,Normal window,ground_truth
ANM-00418,BGW-04,2026-02-23T00:00:00Z,2026-02-23T00:40:00Z,43.15145114233424,none,temp_1,0.2328004993187156,False,,Normal window,ground_truth
ANM-00419,BGW-01,2026-02-24T00:00:00Z,2026-02-24T00:44:00Z,18.17935120646913,none,temp_2,0.31112080133867664,False,,Normal window,ground_truth
