# Dataset: Baghewala Digital Twin - High-Resolution Sensor Telemetry Stream
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: 5-minute interval sensor telemetry for 2 wells across 1 CSS cycle each
# Schema: WellState Canonical v1.0 (Meso Domain - Streaming)
# Sampling: 5-minute intervals (~25,920 total records)
# Anomaly Injection: 1.5% dropout, 0.5% stuck-at, 1% bias drift
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
telemetry_id,well_id,cycle_id,ts,cycle_day,phase,temp_1_c,temp_2_c,pressure_in_psi,pressure_out_psi,flow_rate_bopd,tank_level_pct,spm,stroke_len_in,vfd_pct,motor_current_a,motor_torque_nm,rod_load_peak_lb,rod_load_min_lb,vibration_mm_s,source,quality_flag
TEL-26F9269D,BGW-11,CYC-159,2026-01-17T04:40:00Z,16.194,produce,202.7834345749049,164.29575551481778,66.78896339399373,29.86436116559296,327.54219862283287,23.221743795205953,6.097061543070737,120.63047190075697,78.77984144260796,25.14311202732364,523.7639026073822,15664.518039729412,7768.753817184388,2.434482748855398,synthetic,ok
TEL-4A03797E,BGW-11,CYC-159,2026-01-17T04:45:00Z,16.198,produce,201.92878724130307,162.84062376368877,66.80915899755881,30.049030001688735,326.5686743813525,23.20241625007795,5.946226564084828,120.97912659251918,78.44918104645926,25.026474600615305,534.598863919017,15664.78464005216,7801.736976294523,3.3809435050296552,synthetic,ok
TEL-F8D1F199,BGW-11,CYC-159,2026-01-17T04:50:00Z,16.201,produce,200.11813140612915,161.57328798640134,66.11534918786333,29.838924952311622,317.8826315852561,23.071066138613208,6.106365821384976,118.7487623075773,78.80459695215679,24.73539436843756,525.8730841357343,15634.75924042724,7887.904481363638,2.138300566123323,synthetic,ok
TEL-0B65C0B5,BGW-11,CYC-159,2026-01-17T04:55:00Z,16.205,produce,198.13261372213535,158.85403682054505,64.79116582312024,30.283198661376545,327.734934292893,22.904353296096442,6.013052025160301,118.29803446345905,81.51006988475886,24.539861569292615,516.6502788325365,15209.608488759499,7854.195707433284,3.1800153206745865,synthetic,ok
TEL-7DCF588F,BGW-11,CYC-159,2026-01-17T05:00:00Z,16.208,produce,197.9161988874861,155.3563793999588,64.64989071359086,30.527463398030402,326.55493362274643,23.24749288819301,6.043583931451716,118.0567139673787,79.0797587097877,25.51373548401977,523.2209489953696,15647.618254171359,7889.810739930518,3.9328759674182163,synthetic,ok
TEL-A445E107,BGW-11,CYC-159,2026-01-17T05:05:00Z,16.212,produce,202.01811440583776,159.8023813912255,66.5356129994971,29.715623177398562,319.35267517216425,23.472993364738663,6.09841730273319,120.76889624289157,81.20481399680806,25.16711217020212,524.0940146653884,15653.030901342905,7764.700056704136,4.034856387120148,synthetic,ok
TEL-C3318A9B,BGW-11,CYC-159,2026-01-17T05:10:00Z,16.215,produce,203.67860699603264,161.67849568748682,65.4446852971899,30.024355170995026,326.0389901341365,22.96715472557219,5.976020459351045,117.7760058418936,78.86974479517785,25.358942487870124,520.4655364509615,15578.269600984595,7832.084852830746,4.787086046187896,synthetic,ok
TEL-BB31190B,BGW-11,CYC-159,2026-01-17T05:15:00Z,16.219,produce,204.28707465040057,163.0081152538144,64.37364933340132,29.769548086762466,329.3709241163709,22.629705955108225,5.998916426743491,121.62073527844305,81.42404616138657,24.603659078610296,525.1420903790026,15333.710396843755,7890.368727920977,4.145272692251163,synthetic,ok
TEL-043A81E4,BGW-11,CYC-159,2026-01-17T05:20:00Z,16.222,produce,204.19658329613318,164.50292663349865,64.89205008895814,29.600039011235808,328.06105917646056,23.24468827184435,6.016684790588588,119.48809300889343,78.50026308810618,25.347157329615452,529.1617152805361,15641.71602726069,7657.637616400442,4.898321419721902,synthetic,ok
TEL-6C32E768,BGW-11,CYC-159,2026-01-17T05:25:00Z,16.226,produce,197.8623337489472,158.50934409567245,64.68384410225877,30.057439698071494,328.96113260921277,22.646628374601548,6.106650975934759,120.94060444946683,81.16540626612368,24.63744211600847,518.1361461562361,15761.979289306262,7844.186326342461,3.9749644298247255,synthetic,ok
TEL-68FD7B67,BGW-11,CYC-159,2026-01-17T05:30:00Z,16.229,produce,196.60031347733002,160.03882065234515,66.54646557825296,30.001359602176223,324.4880451987055,22.79695843419629,6.011883629886866,121.85156068888607,78.81961597586576,25.15750843471298,517.3030660803098,15485.718356436084,7684.758787807743,2.210756933940794,synthetic,ok
TEL-0F308099,BGW-11,CYC-159,2026-01-17T05:35:00Z,16.233,produce,200.03228873478358,161.33337624985873,66.43844271907912,29.81756841021007,327.10407497658673,22.927704426208372,5.998330533570529,120.14503519991956,80.64289482800065,24.558502213408243,517.7062935428561,15574.682354472237,7848.792399448251,3.7899882736228085,synthetic,ok
TEL-64BAF5D4,BGW-11,CYC-159,2026-01-17T05:40:00Z,16.236,produce,200.02449131787841,159.84357609426112,65.95206215260488,30.329084323336584,318.81707938976416,23.483237219073626,6.067615555928706,121.65493462826672,79.86366294639998,25.191423161790492,534.293387992437,15370.559855224154,7855.107823641588,5.047793464123567,synthetic,ok
TEL-C4641955,BGW-11,CYC-159,2026-01-17T05:45:00Z,16.24,produce,196.82012599251127,159.6087969332934,64.84371046586527,29.477945821756663,319.23908186607434,22.748832510274642,6.103867741624962,118.61891362708757,80.20289340644938,25.421301192292095,522.7012416704395,15622.496751650055,7733.797419630399,3.1086368301979994,synthetic,ok
TEL-FD8E0221,BGW-11,CYC-159,2026-01-17T05:50:00Z,16.243,produce,196.43504093982185,156.7146391961634,64.31307920795037,30.191440931546687,326.6657294193418,23.063902502833752,6.0015493357704806,120.91824059071412,79.83329331141343,24.699921366072665,529.0642713823937,15700.984478537792,7665.9077080555735,2.9353277524565424,synthetic,ok
TEL-0B45E8F8,BGW-11,CYC-159,2026-01-17T05:55:00Z,16.247,produce,202.18979629662553,158.85998281085932,66.52358214187845,30.309216742011685,326.0218139472969,22.978761016974104,5.996897508692417,117.8734599004909,80.41388919563623,25.137678966254818,526.5158834486477,15711.681346643929,7880.739700643714,3.1700307166277577,synthetic,ok
TEL-4E7C0A0B,BGW-11,CYC-159,2026-01-17T06:00:00Z,16.25,produce,201.93791538140923,161.05201466292775,64.14594450469436,29.74114460934204,319.65948381958265,23.37013604642731,5.908365838629297,118.75422755281974,79.09913885921091,24.50095495499691,514.7576670673614,15744.25838282196,7739.650789766856,3.137531669333203,synthetic,ok
TEL-97A72526,BGW-11,CYC-159,2026-01-17T06:05:00Z,16.253,produce,196.83599032103928,155.36907293408746,65.13768993946381,30.315865185654477,323.2262104551816,23.26604544452176,5.908910191570551,119.24109058954353,79.17895657701379,24.837333376406544,524.9560396060078,15636.134476016898,7707.240974540766,3.0800076862963275,synthetic,ok
TEL-2590D0C1,BGW-11,CYC-159,2026-01-17T06:10:00Z,16.257,produce,201.220074708912,160.4740326133901,66.13667621356919,29.917975387209175,315.82159949922675,23.28675447657341,6.0972848276440015,120.95368960529221,80.33266523903087,24.461392849627565,517.073084117577,15431.817770586718,7614.091285924452,4.5764352393438426,synthetic,ok
TEL-76FC5FC5,BGW-11,CYC-159,2026-01-17T06:15:00Z,16.26,produce,202.3166477350375,164.70222866712763,65.83714459495135,30.200823705933338,323.298802442223,22.809363402621287,5.904112669468987,122.01313820015058,80.00546322029103,24.800576910577803,521.2745688293891,15559.539060105848,7687.004912080454,4.696797972576902,synthetic,ok
TEL-6F08631C,BGW-11,CYC-159,2026-01-17T06:20:00Z,16.264,produce,203.65755759637526,159.93887887085964,65.69390594972228,30.471567269636793,324.7692823794071,22.893089332833668,5.991110139744802,118.02776139387005,80.96994138629415,25.070976181618562,525.4889123426007,15241.580609952263,7684.3931965184665,2.69327315929139,synthetic,ok
TEL-9B17F328,BGW-11,CYC-159,2026-01-17T06:25:00Z,16.267,produce,196.36424255550864,155.89779517284987,64.07924290723662,29.958411807681678,327.6577693772651,23.289147868232163,6.085438201449859,121.04019125119916,80.6512176169494,25.243412058405312,534.285204172154,15342.371185248365,7643.873773001326,3.288471465560174,synthetic,ok
TEL-F08F21C6,BGW-11,CYC-159,2026-01-17T06:30:00Z,16.271,produce,198.5673654889969,160.17644959265638,64.74496760476764,29.566081496194162,323.2325123242046,23.244853936141876,6.029766816798902,120.79638924665032,81.33869649667025,24.561601557449954,530.3186281563122,15800.364489759286,7721.508630959277,2.4273676989301447,synthetic,ok
TEL-092F9DBB,BGW-11,CYC-159,2026-01-17T06:35:00Z,16.274,produce,197.79352505360836,157.2631395278175,66.41393317858771,30.177647721001936,322.607710627065,22.907969461310692,6.04445573391056,120.914023795963,79.81902450539224,25.1555931376408,518.0524509696786,15236.165408612553,7640.299280954192,2.6057189490620467,synthetic,ok
TEL-EC4DE2C8,BGW-11,CYC-159,2026-01-17T06:40:00Z,16.278,produce,201.58368473548066,161.72563655106381,64.85049870484661,30.5072767715342,322.2408207668676,23.019389056959017,6.030902824976408,117.87097600758065,81.2413265942056,24.721206311023465,525.2594014837396,15581.143621965603,7817.808906899441,4.73104815949948,synthetic,ok
TEL-AC70FFF9,BGW-11,CYC-159,2026-01-17T06:45:00Z,16.281,produce,198.75637102457875,156.40728432477385,66.041796458366,29.806472236324915,318.49611652808704,23.069259523570775,5.979139132600035,118.6048024922757,79.424818605963,24.70455976265327,523.0983995021229,15564.986139810022,7861.677369638426,3.8374402267683556,synthetic,ok
TEL-A4172EFC,BGW-11,CYC-159,2026-01-17T06:50:00Z,16.285,produce,196.87225370170532,160.15527482381376,66.10283695562997,30.434848554820196,318.85079260664855,23.25711581664176,5.91635311942498,121.70320520969577,81.51407717927538,25.178698151426648,520.6426535846136,15537.406306500648,7744.832912757218,3.14084369476655,synthetic,ok
TEL-8677BA83,BGW-11,CYC-159,2026-01-17T06:55:00Z,16.288,produce,198.12764904785197,161.2779715924716,65.03538025681819,29.62264277111916,321.5663003585843,22.822965404368325,5.976530916560145,120.86636921771691,79.24444505472557,24.54135128189526,524.8159076211635,15643.6202253213,7788.003030920228,2.4316617533634717,synthetic,ok
TEL-9BB703E6,BGW-11,CYC-159,2026-01-17T07:00:00Z,16.292,produce,200.77426941914754,160.62635189985616,65.76303493496485,30.32077109244331,325.99520372086954,22.768650408990247,6.087334710790129,121.70189492850129,81.58111977892449,24.973657620175175,520.7987400680705,15390.30190867593,7597.156101949796,3.6652809980885643,synthetic,ok
TEL-B4ABB666,BGW-11,CYC-159,2026-01-17T07:05:00Z,16.295,produce,199.96150071253754,159.1000106154787,65.12128133693281,30.121142097735852,315.6222686848033,23.205162086168517,5.981366111732388,119.29211938166982,80.89163396607744,25.085130988567496,534.6680475829922,15360.373012379552,7703.825321159415,3.388203123969242,synthetic,ok
TEL-1E22C0ED,BGW-11,CYC-159,2026-01-17T07:10:00Z,16.299,produce,197.94726542280074,155.81026223570538,64.25521134477566,30.192773035080755,324.15001160085677,22.841602652622843,5.9171460343729585,120.72294153378077,81.23100907996373,24.63431162264518,521.3190411491948,15638.378626788151,7779.484475767355,3.2546509074698724,synthetic,ok
TEL-0CA6D7DE,BGW-11,CYC-159,2026-01-17T07:15:00Z,16.302,produce,197.7426109878712,159.17769926801768,64.22747032018722,29.856051842193228,327.32549937447214,22.83731874840183,5.944145459003667,122.38170704032814,80.67756685597553,24.96237381144026,524.6726743503323,15487.652482050908,7760.997024936579,4.02968399876123,synthetic,ok
TEL-625096A3,BGW-11,CYC-159,2026-01-17T07:20:00Z,16.306,produce,198.57751719858445,160.46115351662212,65.38508752898346,30.59699394212733,317.00994940390405,23.182380353293222,6.09921170266663,120.19995938629089,80.75231457920475,24.88713950728787,528.2781142623467,15315.364557472178,7719.359557388571,2.4751532971046184,synthetic,ok
TEL-8937CBB1,BGW-11,CYC-159,2026-01-17T07:25:00Z,16.309,produce,196.85714382014234,156.13634362831658,64.72428821564874,30.332102554745827,324.321423910917,23.615842444873703,5.92420112068776,117.97800707915663,79.42959693105755,24.914401752060865,532.6321562710237,15478.858373643076,7726.539092942491,4.5143195204755395,synthetic,ok
TEL-D7E0DBCF,BGW-11,CYC-159,2026-01-17T07:30:00Z,16.312,produce,198.5912532210459,157.6600476864004,65.48640742523548,30.101326466381956,326.79755858586003,23.412885091292026,5.906950886657103,120.99508143404204,81.41973127595057,24.985309683036636,523.0947723177168,15516.56853147638,7801.883804980901,4.550800369781363,synthetic,ok
TEL-336B9179,BGW-11,CYC-159,2026-01-17T07:35:00Z,16.316,produce,199.93663104954032,162.48075803443868,65.51803019119842,30.308575193623557,320.0441036774108,23.30159962134752,5.993373313233178,121.94037088436639,80.77699764866742,25.119498489120012,515.5760357847514,15226.659493387817,7701.163022253203,4.5583266386724235,synthetic,ok
TEL-0C91CC5B,BGW-11,CYC-159,2026-01-17T07:40:00Z,16.319,produce,195.6623079372451,157.84952421804306,65.72975262740934,30.43744787226147,316.3309279035423,22.913005737586214,5.920830839377579,121.83478931268604,79.84574124069728,25.346493579048865,523.7610776248807,15776.932354390307,7702.750964684824,3.3413249792552966,synthetic,ok
TEL-70C2AAC9,BGW-11,CYC-159,2026-01-17T07:45:00Z,16.323,produce,203.15862715250324,164.83456647191733,66.01505650869902,29.665608925750217,314.7926595645478,22.96267206894488,5.939560739934439,120.23314540542972,79.33932092387676,25.30332061074057,518.5369989938373,15688.98285044905,7773.314396126878,2.645890787936578,synthetic,ok
TEL-981B556F,BGW-11,CYC-159,2026-01-17T07:50:00Z,16.326,produce,201.3037723790598,163.90571097118394,65.36444384909815,29.457227097447696,318.0816541809155,23.701453848304435,6.007890592803536,121.15211999238214,79.39147204921349,25.2586331067635,515.3631629451122,15309.037718642783,7782.914062048985,2.352437524533768,synthetic,ok
TEL-8A84B61E,BGW-11,CYC-159,2026-01-17T07:55:00Z,16.33,produce,198.75358039359233,157.08113989631545,66.03265170333968,29.467863423786724,325.7959565731442,23.486272580686922,5.90257007681215,117.67435334608943,80.62816530906983,24.960195842923962,524.649967105694,15745.219309447808,7746.524292742793,3.928117360839807,synthetic,ok
TEL-F6316E3F,BGW-11,CYC-159,2026-01-17T08:00:00Z,16.333,produce,198.75711845740054,155.87581461467954,66.25043546144741,29.98001661676288,326.43541500847317,23.59801557482238,5.909999202368543,118.29585794700937,79.34630791431759,24.579071005957005,522.8118683191738,15288.254384764425,7634.720583056658,2.9301118622651408,synthetic,ok
TEL-F00AAF08,BGW-11,CYC-159,2026-01-17T08:05:00Z,16.337,produce,201.95852961307935,162.81354216857963,64.91768135680154,29.596459794854024,316.6364633105347,23.05342127592797,6.0625841136247045,122.04796025734117,80.05529376623892,24.978178122903067,517.3404493852019,15312.47536287494,7605.555478696336,2.058871872512225,synthetic,ok
TEL-58D9E483,BGW-11,CYC-159,2026-01-17T08:10:00Z,16.34,produce,201.30628776155956,159.67735698249982,64.78161362752043,29.682954078225187,323.8494679088852,23.786396496683064,5.890318391355322,119.86786320030843,80.00964132174254,24.565482158673017,516.5602196902162,15275.438788977404,7618.4371418134615,4.684571857353222,synthetic,ok
TEL-9CB1BEBA,BGW-11,CYC-159,2026-01-17T08:15:00Z,16.344,produce,199.550040072326,156.5073996847808,65.27663267092285,29.57161881449864,322.6815741037371,23.538182865956138,6.0287004948737,121.37020967569491,78.8520215315516,25.402392828269505,518.5005781862407,15227.37875623664,7828.38101914381,3.046782287415524,synthetic,ok
TEL-BE2F7B1C,BGW-11,CYC-159,2026-01-17T08:20:00Z,16.347,produce,197.53782685814772,158.86701289275157,64.88165825571323,30.36306557163886,321.8523688860786,23.15522288937584,5.9369872410085165,119.07762071701205,79.99112759197641,25.126388861838127,520.9652860097636,15558.954017491686,7660.219918623013,5.072803468481038,synthetic,ok
TEL-23C2248C,BGW-11,CYC-159,2026-01-17T08:25:00Z,16.351,produce,201.23016352388993,161.0131573237704,64.21046462811927,29.956560070468345,318.0730907505086,23.569144191484565,5.8858974202490675,120.24252069378522,81.24693847511202,24.942314585543425,522.2796877724105,15776.713739552339,7693.0666579758445,3.5475651680699967,synthetic,ok
TEL-29F4DD4F,BGW-11,CYC-159,2026-01-17T08:30:00Z,16.354,produce,196.81376284115973,157.81082562559232,64.06496000177151,29.81954525973258,317.2364476862713,23.3916682485509,6.03219402870422,120.39685287575941,78.87637577766566,24.555729938799058,527.8608634793019,15504.162983114795,7868.729578110959,3.4609175626707325,synthetic,ok
TEL-C9732DA6,BGW-11,CYC-159,2026-01-17T08:35:00Z,16.358,produce,200.80366154018927,159.59875826774734,65.20396177380854,30.363381051031023,325.8977045227769,23.3040895013346,5.919981527634255,118.39447027030535,78.71417276658653,25.175289059447252,518.324156230822,15689.872955249539,7748.738631890857,3.889475982836042,synthetic,ok
TEL-3902AB46,BGW-11,CYC-159,2026-01-17T08:40:00Z,16.361,produce,202.48821161960893,159.1616396870376,66.10399811690831,30.380117886203223,314.17061867624693,23.322113474437607,5.911275376902728,122.08111821517849,80.41464184452144,24.891105621817292,521.528829121812,15502.593463912779,7730.098722973032,4.414541056198327,synthetic,ok
TEL-AE21C38D,BGW-11,CYC-159,2026-01-17T08:45:00Z,16.365,produce,195.4523578274231,155.41081904415083,65.80968788800399,29.83077598450862,323.76599089161203,23.58421269183355,6.020581258955757,118.47254096052497,80.11598357930129,25.320965505953993,515.1980228028365,15754.856644969028,7835.4257614804,4.241443894776944,synthetic,ok
TEL-F5DAA6AB,BGW-11,CYC-159,2026-01-17T08:50:00Z,16.368,produce,202.0383325263259,159.34144787229098,65.49012572762662,30.060941057484357,323.80691451073085,22.96146058965512,5.914731728735928,120.81533201603452,79.66749076959063,24.583552768698045,533.0722811673259,15496.013283280563,7801.8045765567485,3.6941396509584914,synthetic,ok
TEL-4275D1B3,BGW-11,CYC-159,2026-01-17T08:55:00Z,16.372,produce,198.04790706609924,157.85783789079306,65.16773071459238,30.457078180579334,321.73374769830053,23.395041779405357,6.078251777339427,117.65796748708772,80.87962212208573,25.486778935247294,525.779514340356,15208.14676048469,7746.243849939003,4.198115038594658,synthetic,ok
TEL-D629D8C7,BGW-11,CYC-159,2026-01-17T09:00:00Z,16.375,produce,201.61071417180472,164.3664843311212,63.91524382716858,29.555522622609967,313.445129446463,23.21579653885086,6.113353068393685,121.72591017528967,79.66449312075522,25.322450901690253,514.4918969582174,15533.159677707628,7668.146045637578,3.9044149630816634,synthetic,ok
TEL-86148C43,BGW-11,CYC-159,2026-01-17T09:05:00Z,16.378,produce,197.06004553832915,159.34343044386392,64.76534808809049,30.196555779869097,320.8106191654196,23.81762942982265,6.01794132214474,121.82686585282464,79.84104742076117,24.791314100390544,530.4083379847584,15415.900498410896,7813.257204095425,2.598615883803066,synthetic,ok
TEL-C949BA30,BGW-11,CYC-159,2026-01-17T09:10:00Z,16.382,produce,197.6529485365492,158.83092441552648,65.81765171805776,29.5913022181726,318.8443377874927,23.58087424650352,5.9837681651884855,119.32866445734986,80.3482389069446,24.58909360683262,531.0191825531471,15315.826918887109,7824.162238203428,4.607736437802542,synthetic,ok
TEL-8329EADA,BGW-11,CYC-159,2026-01-17T09:15:00Z,16.385,produce,197.66316723704225,155.79865309430426,66.04567971049576,29.477717765864806,325.03490211513594,23.519540786329895,5.968657906628409,119.02594252498757,79.41452594136885,25.18817074408683,522.3748062830496,15497.5161992996,7684.00934485927,4.444508901708572,synthetic,ok
TEL-1980ED1F,BGW-11,CYC-159,2026-01-17T09:20:00Z,16.389,produce,202.05296651350955,159.6651109896605,66.01594798716347,30.26368843571959,325.6451770677762,23.4733370696879,5.954232740687745,118.25021688743976,79.78381136170013,25.049641098500818,516.6944660419855,15381.460349799183,7612.250144118,2.5685441662699784,synthetic,ok
TEL-4C621E23,BGW-11,CYC-159,2026-01-17T09:25:00Z,16.392,produce,201.2625153818393,160.4806684036018,63.723969883252686,29.72561323035341,313.4163255904355,23.647128413027577,6.068149232985945,121.7703039173689,79.04687505059404,24.672366738611455,519.5898525414921,15416.7189418823,7704.983488167229,4.674914809434769,synthetic,ok
TEL-33DD0232,BGW-11,CYC-159,2026-01-17T09:30:00Z,16.396,produce,199.71839409957153,158.98059394706794,65.84443397463811,29.447906923030803,312.93755157293106,23.03128563094757,5.999570250392875,121.5363280787321,79.66921516500045,25.467318034269027,521.8693726698921,15230.982308312749,7802.4303891756135,3.280170715074256,synthetic,ok
TEL-15E20FB1,BGW-11,CYC-159,2026-01-17T09:35:00Z,16.399,produce,196.86949821415834,159.8411243310462,65.41031656443025,29.55623843229185,319.6098868939977,23.479438661103536,6.020582555813945,120.81349199006844,79.13056002856605,25.15412797687885,525.7093648264929,15371.605507173374,7739.689175486007,4.483699868684875,synthetic,ok
TEL-A9FB2385,BGW-11,CYC-159,2026-01-17T09:40:00Z,16.403,produce,194.59500443992147,154.55003959689802,63.81392425756507,30.371117500363432,316.2868205686658,23.63757369491908,5.916494202450967,120.39582473296656,79.99057288703887,24.66312806279625,516.6177682091314,15497.092478371524,7613.118591853366,3.14817329350788,synthetic,ok
TEL-16B8A8DF,BGW-11,CYC-159,2026-01-17T09:45:00Z,16.406,produce,197.25566441666587,158.97085231720567,65.41395384421503,29.764148035727292,323.3111557753776,23.22809897567249,6.066755274394209,120.11632962842779,79.90455211364224,24.775879924782803,533.6958033123119,15401.709747903591,7691.1907444964,4.610064239212136,synthetic,ok
TEL-BD1D10B5,BGW-11,CYC-159,2026-01-17T09:50:00Z,16.41,produce,196.40652973135636,158.70278268675887,65.08575709498166,30.589991122191865,324.4437720789453,23.879747516435653,5.926942790036469,121.8928212378332,81.07186456623833,25.542030805396237,517.6531380615106,15209.250128916923,7615.637360173482,4.504932202992488,synthetic,ok
TEL-4054C0A9,BGW-11,CYC-159,2026-01-17T09:55:00Z,16.413,produce,198.05468435719067,159.9069308993868,65.00773656639453,30.559068635670126,320.25697990044677,23.280506373371683,5.894180359780382,121.66764854110517,79.57044673450426,24.709106267641108,522.7408761039025,15295.442653697333,7750.880230151541,3.1720830172282826,synthetic,ok
TEL-ED1C381A,BGW-11,CYC-159,2026-01-17T10:00:00Z,16.417,produce,195.91791177605666,156.3360101908475,63.64014707275509,29.410157327850357,324.51260936258683,23.904174550843774,6.097870417391777,120.57443948127487,80.99176505319915,25.25528771718241,515.5699915423404,15285.79979202573,7699.398799297085,2.2931417834135126,synthetic,ok
TEL-E6871F53,BGW-11,CYC-159,2026-01-17T10:05:00Z,16.42,produce,201.76842576155752,160.2137894055407,63.91255350242802,29.54341663836864,312.7434230447654,23.29260632458159,6.061837483049136,121.11115284673794,79.80288279562782,25.129621303325305,517.5048493332081,15457.60927057319,7812.214342730204,2.9532113295515274,synthetic,ok
TEL-887B459C,BGW-11,CYC-159,2026-01-17T10:10:00Z,16.424,produce,200.66858557910024,161.49420227078036,65.16681923260133,30.3138779280043,324.71833958943284,23.19782449199759,5.947388245786984,122.12075615066233,78.80049743795351,24.582800735509434,529.8614679771537,15732.963927726883,7644.796788217409,2.8392306184272,synthetic,ok
TEL-D93B0AFA,BGW-11,CYC-159,2026-01-17T10:15:00Z,16.427,produce,195.76952809948148,158.22898894639675,64.554920274951,30.56196787498343,318.9723605690571,23.73595919793805,5.987259728150876,118.43842864077855,80.65037674746874,24.59429234706669,517.9126280821731,15672.427667897977,7668.399950664576,4.713796592850901,synthetic,ok
TEL-15BC5C0A,BGW-11,CYC-159,2026-01-17T10:20:00Z,16.431,produce,198.7777411762397,156.64566881396763,65.00983763871996,30.079028996065162,317.9486067193016,23.663134540921835,5.95340424423422,117.95067255456462,80.17132831846408,25.174259699030305,524.8759649825099,15418.688115986637,7802.903274490784,3.6494453071526993,synthetic,ok
TEL-D32F65DF,BGW-11,CYC-159,2026-01-17T10:25:00Z,16.434,produce,195.2560790428887,155.8732739188128,64.8682135657583,30.070715056243557,321.23630196253697,23.455096832062,5.98718203080224,121.8292743561333,79.84106434643397,25.42783270221601,519.3182914328661,15546.865507481241,7794.778207915625,2.6568164056595616,synthetic,ok
TEL-ED71265C,BGW-11,CYC-159,2026-01-17T10:30:00Z,16.438,produce,200.58504035348932,159.56051013492961,64.98433464333782,30.245858828274404,316.48403316299414,23.285618627262416,6.115138617628681,118.6175075365609,81.0879059120386,25.333172584339174,528.9195662355083,15422.365400430237,7800.312603305005,4.0117925583123055,synthetic,ok
TEL-B3C27A26,BGW-11,CYC-159,2026-01-17T10:35:00Z,16.441,produce,196.45666194087727,158.7401126619489,65.97353209329187,29.969297721834,317.12236747737194,23.337559858925584,5.922103144880734,122.1683290842766,79.61369075945579,25.37453556739394,520.4655673698604,15524.846495189724,7705.761252223205,3.7133985607236917,synthetic,ok
TEL-FD4AEF6D,BGW-11,CYC-159,2026-01-17T10:40:00Z,16.444,produce,195.77223062382583,155.70879963585938,65.12587020782296,30.368348728987012,314.47522612739965,23.26553232078283,5.90141930311036,120.17470486529868,79.48292396958617,24.58831727519753,535.4681636073399,15607.763349943012,7641.086356432091,2.393530763502573,synthetic,ok
TEL-6F37A41F,BGW-11,CYC-159,2026-01-17T10:45:00Z,16.448,produce,199.46704259387863,160.78251638817264,64.78417532427693,30.57185836253324,313.9067461887358,24.02513339018577,5.939204696200248,121.17807662719316,80.90403597664418,24.684001625643376,528.4672399047166,15502.831876689826,7680.391989551911,4.086447276714048,synthetic,ok
TEL-6D3D30C4,BGW-11,CYC-159,2026-01-17T10:50:00Z,16.451,produce,194.5082241980851,155.79776447805796,65.32659778226807,30.236114818691888,314.04220210326355,23.815412491974186,6.004227344567651,118.86547098667637,78.78868207699274,25.400532907027735,515.788042678273,15474.554275827832,7717.6634502773795,2.9113063201082787,synthetic,ok
TEL-75CDB18B,BGW-11,CYC-159,2026-01-17T10:55:00Z,16.455,produce,201.36626754667566,162.38387771393354,64.3146479692054,30.501104820432566,314.8279986644205,23.904888105000836,5.95015457139456,119.97016269085161,81.30840179664192,25.340443028944257,529.0686748856167,15285.849988480566,7746.805222830637,3.2998347153673713,synthetic,ok
TEL-FA40327E,BGW-11,CYC-159,2026-01-17T11:00:00Z,16.458,produce,199.48821215661442,161.83913610715024,65.50477077880556,30.159411697947096,322.73841794125093,23.587656768110378,6.059515018787078,118.39889720262276,78.6343009385995,24.966685127651857,531.9916661060245,15623.28105128479,7847.8883991960865,2.366763464319354,synthetic,ok
TEL-A283C241,BGW-11,CYC-159,2026-01-17T11:05:00Z,16.462,produce,199.6258438600854,162.78895877395374,65.23948357836464,30.050116178529564,322.6194001750733,23.783915642852644,6.019474944966353,121.08757657644686,80.91103626242842,24.486874880527722,533.2164932068362,15668.872377323938,7877.874740924567,2.223005220542918,synthetic,ok
TEL-5BA148E6,BGW-11,CYC-159,2026-01-17T11:10:00Z,16.465,produce,196.00430047409498,159.83016416501613,64.14680672345939,29.788410400284732,322.2635334809726,23.32834315076248,5.919502651124417,117.97043061730781,80.48012397912262,25.294470110211577,524.9222177750601,15268.484249442101,7845.652508100454,4.109749093599955,synthetic,ok
TEL-75807057,BGW-11,CYC-159,2026-01-17T11:15:00Z,16.469,produce,200.51338347738115,158.23419574335077,65.49860894734839,29.553810762880794,313.026611319473,23.828393896802325,5.949923867700528,121.68166885563981,80.36480136588139,24.501078927969527,527.1547982567952,15522.319051430986,7855.204200888054,3.5760491675354493,synthetic,ok
TEL-EBC059F6,BGW-11,CYC-159,2026-01-17T11:20:00Z,16.472,produce,198.63959818901213,157.9115336562491,65.73299993019789,30.196095609320114,323.5160861721817,23.910370494295396,6.0765115140607175,121.84919953475311,79.87258336706856,24.74818710863155,522.1742955610795,15600.407743933964,7859.323023462617,2.574924998274103,synthetic,ok
TEL-5647F300,BGW-11,CYC-159,2026-01-17T11:25:00Z,16.476,produce,200.42603877731503,159.06900330400651,65.35983406731842,30.02708796087028,321.0812554048131,23.840940459717146,6.027500382426085,120.50579672374543,78.62004769754503,24.504011670922218,530.2443260924362,15602.308475073412,7738.02814322538,4.3758396548014815,synthetic,ok
